vehicle_key,auto_id,vin,make,year,transmission,owner_id,effective_date,end_date,is_current
2200,2200,7WU6EDU0TCR961G00,Contoso Motors,2007,Automatic,170,2026-05-22,,True
2201,2201,UO38Z9PCMK4JS2VHV,Contoso Motors,2014,Automatic,217,2026-05-22,,True
2202,2202,4PX9QVH2P40V6ZOO4,Contoso Motors,2005,Automatic,194,2026-05-22,,True
2203,2203,VQX3F6T4EBDL4U4QQ,Contoso Motors,2007,Automatic,203,2026-05-22,,True
2204,2204,BE7LTC3MUNNP8JHLU,Contoso Motors,2007,Automatic,204,2026-05-22,,True
2205,2205,6DEQYJ902A5G55P38,Contoso Motors,2004,Automatic,205,2026-05-22,,True
2206,2206,FWM5JX30N8L27H1FP,Contoso Motors,2007,Automatic,467,2026-05-22,,True
2207,2207,VTXSKKCISR8EA52J4,Contoso Motors,2010,Automatic,290,2026-05-22,,True
2208,2208,HM1OJ1V7N5XE961FO,Contoso Motors,2004,Automatic,289,2026-05-22,,True
2209,2209,VKZVB3644IJYMMX6L,Contoso Motors,2011,Automatic,469,2026-05-22,,True
2210,2210,JON0B8C2USMK8K8GK,Contoso Motors,2005,Automatic,406,2026-05-22,,True
2211,2211,GL9S17PZGKASHINZZ,Contoso Motors,2007,Automatic,291,2026-05-22,,True
2212,2212,7DSKPKMAYZ8NZC0PI,Contoso Motors,2015,Automatic,212,2026-05-22,,True
2213,2213,CRU1AL0J93AONKXRO,Contoso Motors,2013,Automatic,479,2026-05-22,,True
2214,2214,AY0WBHDM399UZVGMT,Contoso Motors,2015,Automatic,486,2026-05-22,,True
2215,2215,US26MD7Q1XL67M16K,Contoso Motors,2012,Automatic,358,2026-05-22,,True
2216,2216,712FWWFYWDWUU99QS,Contoso Motors,2016,Automatic,216,2026-05-22,,True
2217,2217,3UTBRXSW67M9H9ATH,Contoso Motors,2006,Automatic,411,2026-05-22,,True
2218,2218,3TVO6IZ7HPU4OIS9Z,Contoso Motors,2014,Semi-Automatic,218,2026-05-22,,True
2219,2219,RRI0LH27W9UD0Q6JS,Contoso Motors,2007,Automatic,314,2026-05-22,,True
2220,2220,TT5QLE33TY7Z49389,Contoso Motors,2004,Automatic,295,2026-05-22,,True
2221,2221,OCKYJ5M7K30G0UUJO,Contoso Motors,2016,Automatic,430,2026-05-22,,True
2222,2222,G8O68N981KKJ2L89A,Contoso Motors,2007,Automatic,490,2026-05-22,,True
2223,2223,FPT8E2AY65LTRK8XE,Contoso Motors,2011,Automatic,549,2026-05-22,,True
2224,2224,ZP9EJ1VLYOUQ6ENN2,Contoso Motors,2011,Automatic,343,2026-05-22,,True
2225,2225,4PHMPZIQD1IS5GU95,Contoso Motors,2011,Automatic,337,2026-05-22,,True
2226,2226,H7PIVFWQHY5V37BJH,Contoso Motors,2013,Automatic,355,2026-05-22,,True
2227,2227,94XZTW5XKDIZS40PG,Contoso Motors,2012,Automatic,459,2026-05-22,,True
2228,2228,VVDZDWAK46NWIEDOB,Contoso Motors,2014,Semi-Automatic,228,2026-05-22,,True
2229,2229,U24BZLYD9UBTHHJ86,Contoso Motors,2005,Automatic,489,2026-05-22,,True
2230,2230,M7577XKWAM1GYE5GG,Contoso Motors,2012,Automatic,391,2026-05-22,,True
2231,2231,RD2UHPZVP8N3GOVXU,Contoso Motors,2016,Automatic,231,2026-05-22,,True
2232,2232,08PX2GDJLZWKQW1PF,Contoso Motors,2004,Automatic,493,2026-05-22,,True
2233,2233,VG00TY223B2LB67TM,Contoso Motors,2005,Automatic,494,2026-05-22,,True
2234,2234,UXMQSNJYR08O5ZKJ0,Contoso Motors,2015,Automatic,234,2026-05-22,,True
2235,2235,RF7AYLKZ778DLR4ZW,Contoso Motors,2004,Automatic,509,2026-05-22,,True
2236,2236,FWYIB1Q75ZI42B43C,Contoso Motors,2004,Automatic,236,2026-05-22,,True
2237,2237,X4GN234PCLDN55786,Contoso Motors,2007,Automatic,605,2026-05-22,,True
2238,2238,015A9EVN1V8IAH3F3,Contoso Motors,2007,Automatic,238,2026-05-22,,True
2239,2239,Q7WL3I3YD9BMHQ4AB,Contoso Motors,2016,Automatic,239,2026-05-22,,True
2240,2240,5QDR3K94EZ7TWPT4Y,Contoso Motors,2011,Automatic,240,2026-05-22,,True
2241,2241,B1T8X3DD6U3JJD9L4,Contoso Motors,2004,Automatic,241,2026-05-22,,True
2242,2242,8OMTQKSYP5W7UX0HH,Contoso Motors,2005,Automatic,242,2026-05-22,,True
2243,2243,Z48A0CPYQX9DZBS68,Contoso Motors,2013,Automatic,550,2026-05-22,,True
2244,2244,ZK6FFOG4BAJW7KKLN,Contoso Motors,2007,Automatic,434,2026-05-22,,True
2245,2245,H0RJ44XH5HZH6PASN,Contoso Motors,2014,Automatic,551,2026-05-22,,True
2246,2246,LRWDEF280WL3QK66Q,Contoso Motors,2007,Automatic,599,2026-05-22,,True
2247,2247,SK1XO7HL7B7UBPSKZ,Contoso Motors,2005,Automatic,653,2026-05-22,,True
2248,2248,NS0HEBHDII6439Z10,Contoso Motors,2016,Automatic,403,2026-05-22,,True
2249,2249,S8GJR1GKQ65RBU79R,Contoso Motors,2011,Automatic,409,2026-05-22,,True
2250,2250,FMK6KLF0BT31IJ6KZ,Contoso Motors,2013,Automatic,435,2026-05-22,,True
2251,2251,VP5FE665H960W2U27,Contoso Motors,2016,Automatic,439,2026-05-22,,True
2252,2252,ESR85BB0HP4B7MVXB,Contoso Motors,2016,Automatic,252,2026-05-22,,True
2253,2253,AOYFEXU5HTDUIBMQU,Contoso Motors,2011,Automatic,253,2026-05-22,,True
2254,2254,N3R2AXY2SJQW0QP75,Contoso Motors,2011,Automatic,805,2026-05-22,,True
2255,2255,HMVPRTD67HJN3ZI90,Contoso Motors,2007,Automatic,456,2026-05-22,,True
2256,2256,IIUUZDK5VRTXUU0S4,Contoso Motors,2005,Automatic,410,2026-05-22,,True
2257,2257,PWK0N6N8V1XLJWZ5M,Contoso Motors,2005,Automatic,829,2026-05-22,,True
2258,2258,QRIQSLE1LWW1XKY0P,Contoso Motors,2016,Automatic,667,2026-05-22,,True
2259,2259,AMPU0E8M8XN9UTSLB,Contoso Motors,2016,Automatic,483,2026-05-22,,True
2260,2260,KDY5ZSBACBWBCL6IW,Contoso Motors,2016,Automatic,260,2026-05-22,,True
2261,2261,WI4JCYWQNLC88EZTF,Contoso Motors,2004,Automatic,853,2026-05-22,,True
2262,2262,0WKRN4NV62R1ZJ0N7,Contoso Motors,2014,Automatic,877,2026-05-22,,True
2263,2263,5C6IBIILRGMKOO0NO,Contoso Motors,2016,Automatic,823,2026-05-22,,True
2264,2264,WAGJ73XR6QEHXGPMW,Contoso Motors,2005,Automatic,264,2026-05-22,,True
2265,2265,Q39N5PQ5LW7OS0Q3Y,Contoso Motors,2004,Automatic,545,2026-05-22,,True
2266,2266,B2HXV0CBL9BUUKVIJ,Contoso Motors,2014,Semi-Automatic,266,2026-05-22,,True
2267,2267,YSJJE7M0SU16RA6PS,Contoso Motors,2005,Automatic,433,2026-05-22,,True
2268,2268,X12NN58IPJX71DVV7,Contoso Motors,2013,Automatic,487,2026-05-22,,True
2269,2269,F29WCB5XQTWC5BQ29,Contoso Motors,2004,Automatic,669,2026-05-22,,True
2270,2270,IZTM4LENAUV5IX1XA,Contoso Motors,2005,Automatic,670,2026-05-22,,True
2271,2271,FNCQQF8AL8SNYQPJM,Contoso Motors,2010,Automatic,730,2026-05-22,,True
2272,2272,EZG79I4D1RAUCVKXX,Contoso Motors,2016,Automatic,491,2026-05-22,,True
2273,2273,LRIMSPKCYLCDNFB38,Contoso Motors,2004,Automatic,488,2026-05-22,,True
2274,2274,PX7ARXQM5ZL77U63V,Contoso Motors,2011,Automatic,536,2026-05-22,,True
2275,2275,1ES2EN7NPH7XKXVWE,Contoso Motors,2011,Automatic,593,2026-05-22,,True
2276,2276,T5SR1DM2L0OJTOK92,Contoso Motors,2014,Semi-Automatic,276,2026-05-22,,True
2277,2277,FSCJWTXS75VKJSYCQ,Contoso Motors,2012,Automatic,899,2026-05-22,,True
2278,2278,STV3XNVILS2Q7ATAO,Contoso Motors,2016,Automatic,919,2026-05-22,,True
2279,2279,3L5XGW4T6T2Q3SWAS,Contoso Motors,2013,Automatic,279,2026-05-22,,True
2280,2280,8G5B3HV03IGJ0W79I,Contoso Motors,2004,Automatic,911,2026-05-22,,True
2281,2281,EFL5LREZR8HD8BMDB,Contoso Motors,2014,Automatic,947,2026-05-22,,True
2282,2282,3UR1I6XW05CB2TZ1B,Contoso Motors,2007,Automatic,282,2026-05-22,,True
2283,2283,BN01OU37FBVJH7S64,Contoso Motors,2011,Automatic,959,2026-05-22,,True
2284,2284,FZFXAOR4KTU7UYV58,Contoso Motors,2011,Automatic,284,2026-05-22,,True
2285,2285,TAM5XCY6I03ZFSNVM,Contoso Motors,2004,Automatic,993,2026-05-22,,True
2286,2286,LGQCCNRBWOSF7TZVG,Contoso Motors,2005,Automatic,286,2026-05-22,,True
2287,2287,54Y4WLBYHCDRBUFDN,Contoso Motors,2007,Automatic,287,2026-05-22,,True
2288,2288,63FOUWGB16FDMGF40,Contoso Motors,2016,Automatic,288,2026-05-22,,True
2289,2289,WXVGUH6ZXOIMUTPNX,Contoso Motors,2011,Automatic,289,2026-05-22,,True
2290,2290,9LT2YRKZE7PI5JAVA,Contoso Motors,2005,Automatic,290,2026-05-22,,True
2291,2291,HRUXGQR9S224ZOP9U,Contoso Motors,2014,Automatic,789,2026-05-22,,True
2292,2292,LBMCUAYCN4JIQNV93,Contoso Motors,2007,Automatic,539,2026-05-22,,True
2293,2293,2AJZAUZIMQQEVR6NS,Contoso Motors,2015,Automatic,790,2026-05-22,,True
2294,2294,RU1ZSW52GLZP481D9,Contoso Motors,2016,Automatic,791,2026-05-22,,True
2295,2295,5T3AVLN8605RIOE3F,Contoso Motors,2005,Automatic,17,2026-05-22,,True
2296,2296,2S3KH45R8GNGKK20P,Contoso Motors,2012,Automatic,547,2026-05-22,,True
2297,2297,46MAD6MGY8HFFQSS8,Contoso Motors,2009,Automatic,602,2026-05-22,,True
2298,2298,52DKNL3VUFO4JD1MX,Contoso Motors,2016,Automatic,548,2026-05-22,,True
2299,2299,N2QO5BZUDL8OD8MFC,Contoso Motors,2016,Automatic,579,2026-05-22,,True
2300,2300,XO6YQDIVBB5ESDLPY,Contoso Motors,2015,Automatic,300,2026-05-22,,True
2301,2301,PSL1PS3BHKZKNGIPG,Contoso Motors,2004,Automatic,301,2026-05-22,,True
2302,2302,4RJEJ6Y8ZZPKBJZMM,Contoso Motors,2005,Automatic,181,2026-05-22,,True
2303,2303,WZYKUBWOWKNZUCIW3,Contoso Motors,2015,Automatic,596,2026-05-22,,True
2304,2304,URHJH6BGSJBK4IJ68,Contoso Motors,2015,Automatic,728,2026-05-22,,True
2305,2305,9V1JPZYE07T8VEAJC,Contoso Motors,2014,Automatic,229,2026-05-22,,True
2306,2306,BCBZE8SJ0821LTRYC,Contoso Motors,2012,Automatic,811,2026-05-22,,True
2307,2307,6G5BCY304NZFYVA61,Contoso Motors,2011,Automatic,668,2026-05-22,,True
2308,2308,O1PXYSQ4CCVGHI2F8,Contoso Motors,2005,Automatic,308,2026-05-22,,True
2309,2309,H689PF77ZBYQ145AP,Contoso Motors,2005,Automatic,357,2026-05-22,,True
2310,2310,50X8H6SZ6NEXFJHB8,Contoso Motors,2004,Automatic,381,2026-05-22,,True
2311,2311,OSPSHSDC0N9OOJBEL,Contoso Motors,2016,Automatic,78,2026-05-22,,True
2312,2312,W6TTL6JBZWF9XP12N,Contoso Motors,2004,Automatic,312,2026-05-22,,True
2313,2313,PY4SD6PWXNVEWH3QU,Contoso Motors,2013,Automatic,699,2026-05-22,,True
2314,2314,WL4IDPXPIJQ7XUZTR,Contoso Motors,2014,Semi-Automatic,314,2026-05-22,,True
2315,2315,UFRMM5MM823D9BZOO,Contoso Motors,2016,Automatic,776,2026-05-22,,True
2316,2316,6M3HNO30YP24Q3FLE,Contoso Motors,2016,Automatic,716,2026-05-22,,True
2317,2317,QI99PE56OPY3OWZ2K,Contoso Motors,2011,Automatic,813,2026-05-22,,True
2318,2318,XZW60NQWOYY5KAB9Z,Contoso Motors,2013,Automatic,814,2026-05-22,,True
2319,2319,E3W97Z31LEGYBROE6,Contoso Motors,2015,Automatic,838,2026-05-22,,True
2320,2320,KRUCIGUXHA9BZGOYE,Contoso Motors,2005,Automatic,722,2026-05-22,,True
2321,2321,RUO2ZFES9YUIJDXRG,Contoso Motors,2013,Automatic,787,2026-05-22,,True
2322,2322,S87ILE50Y2HG8323I,Contoso Motors,2016,Automatic,835,2026-05-22,,True
2323,2323,UTP7TX9KY9M2QCQRQ,Contoso Motors,2005,Automatic,785,2026-05-22,,True
2324,2324,WPKLDYZA8FMYIK1BF,Contoso Motors,2014,Semi-Automatic,324,2026-05-22,,True
2325,2325,QU3ALCZ58145U8E35,Contoso Motors,2014,Automatic,405,2026-05-22,,True
2326,2326,3L3JCGMOWRPFHL6FQ,Contoso Motors,2016,Automatic,351,2026-05-22,,True
2327,2327,SXJEORK6FJMOMBKWI,Contoso Motors,2016,Automatic,327,2026-05-22,,True
2328,2328,WGONIBI1SS2RMVN7C,Contoso Motors,2011,Automatic,429,2026-05-22,,True
2329,2329,0RMY5PBNQLMINI0ZQ,Contoso Motors,2014,Automatic,475,2026-05-22,,True
2330,2330,4C3BOEICC4UCFXR59,Contoso Motors,2005,Automatic,330,2026-05-22,,True
2331,2331,J4GR9OUM95BEP5GT7,Contoso Motors,2011,Automatic,487,2026-05-22,,True
2332,2332,QUAMHMOIAU76G0HSX,Contoso Motors,2016,Automatic,332,2026-05-22,,True
2333,2333,1F1S7HXT6PL3DCD7P,Contoso Motors,2013,Automatic,120,2026-05-22,,True
2334,2334,ADRO23TG51ZM10K3T,Contoso Motors,2005,Automatic,334,2026-05-22,,True
2335,2335,TQP9QKRT9QEYG3H53,Contoso Motors,2006,Automatic,335,2026-05-22,,True
2336,2336,9SGS5BWFW4DN0L6TH,Contoso Motors,2007,Automatic,336,2026-05-22,,True
2337,2337,BHCFIOQSKV4D6NBSS,Contoso Motors,2004,Automatic,337,2026-05-22,,True
2338,2338,F1D5UQUA9FQUW7XV3,Contoso Motors,2005,Automatic,338,2026-05-22,,True
2339,2339,GUS9E5A2EULF3P1UN,Contoso Motors,2013,Automatic,839,2026-05-22,,True
2340,2340,W29LAITYD0GF4N2VK,Contoso Motors,2014,Automatic,727,2026-05-22,,True
2341,2341,0MKU5TFQWZO9HS11S,Contoso Motors,2014,Automatic,859,2026-05-22,,True
2342,2342,IF5LEBW3XLERX1AOF,Contoso Motors,2010,Automatic,862,2026-05-22,,True
2343,2343,E8YUR9V0IIKNOPX4K,Contoso Motors,2014,Automatic,168,2026-05-22,,True
2344,2344,H6WBYGAU0DKHQUWHU,Contoso Motors,2005,Automatic,841,2026-05-22,,True
2345,2345,M9Z4NT0OZWDRCRIFO,Contoso Motors,2007,Automatic,842,2026-05-22,,True
2346,2346,BTIYRWQYHREVNUCOO,Contoso Motors,2007,Automatic,731,2026-05-22,,True
2347,2347,8B2KG3W6E58UPYO6W,Contoso Motors,2004,Automatic,779,2026-05-22,,True
2348,2348,KY60WAD6SWG0I3PEZ,Contoso Motors,2016,Automatic,348,2026-05-22,,True
2349,2349,DZGOKUI83H467PFA3,Contoso Motors,2011,Automatic,349,2026-05-22,,True
2350,2350,M5IRPAK8IJ99VO24S,Contoso Motors,2005,Automatic,542,2026-05-22,,True
2351,2351,KUFX2YZQER5BVT9SJ,Contoso Motors,2011,Automatic,788,2026-05-22,,True
2352,2352,87B1J3GIST2ZN77HZ,Contoso Motors,2016,Automatic,864,2026-05-22,,True
2353,2353,7G6X8NLJ5WQGBUMRR,Contoso Motors,2005,Automatic,590,2026-05-22,,True
2354,2354,2BUH9734KF9CB3DTS,Contoso Motors,2007,Automatic,886,2026-05-22,,True
2355,2355,8F67N4MUFVYKXT21M,Contoso Motors,2016,Automatic,812,2026-05-22,,True
2356,2356,5EL43FDB3S6PCROAF,Contoso Motors,2004,Automatic,356,2026-05-22,,True
2357,2357,8V2FOIP9L5WBBUOSF,Contoso Motors,2011,Automatic,800,2026-05-22,,True
2358,2358,M9ZIPUYWV2CU2G8RW,Contoso Motors,2016,Automatic,848,2026-05-22,,True
2359,2359,AITTWWNTTUG1ILMZZ,Contoso Motors,2016,Automatic,447,2026-05-22,,True
2360,2360,KR0MZKIKO4T2J2HHZ,Contoso Motors,2011,Automatic,360,2026-05-22,,True
2361,2361,1NKYRZ6FU15V11RJ9,Contoso Motors,2016,Automatic,843,2026-05-22,,True
2362,2362,U4EDAMJTBG33WZV9H,Contoso Motors,2014,Semi-Automatic,362,2026-05-22,,True
2363,2363,OT1N11WQREOJCF5NN,Contoso Motors,2011,Automatic,865,2026-05-22,,True
2364,2364,75JVOTV15ITZLHTN9,Contoso Motors,2004,Automatic,840,2026-05-22,,True
2365,2365,2M6KK8UVWNBOFC0TE,Contoso Motors,2011,Automatic,909,2026-05-22,,True
2366,2366,LM85CQ4WOOPTLWKUA,Contoso Motors,2015,Automatic,922,2026-05-22,,True
2367,2367,SEEBUKI753MZBSX8I,Contoso Motors,2004,Automatic,955,2026-05-22,,True
2368,2368,MOP5NPNQXYXR0359O,Contoso Motors,2009,Automatic,866,2026-05-22,,True
2369,2369,58FQM4VMQJNVGWSXS,Contoso Motors,2005,Automatic,912,2026-05-22,,True
2370,2370,O4WHDXBBNJ46PBN7S,Contoso Motors,2004,Automatic,985,2026-05-22,,True
2371,2371,Q4X2YNNVPP0CPHYE0,Contoso Motors,2012,Automatic,987,2026-05-22,,True
2372,2372,BYZ35GWG9FA3Q7OZW,Contoso Motors,2014,Semi-Automatic,372,2026-05-22,,True
2373,2373,H5FBWO1JFX5BVEL7G,Contoso Motors,2007,Automatic,918,2026-05-22,,True
2374,2374,MJJ542649SI5DU495,Contoso Motors,2016,Automatic,606,2026-05-22,,True
2375,2375,66CT4PTFXZTW1ENLU,Contoso Motors,2007,Automatic,375,2026-05-22,,True
2376,2376,JPKMEMQ2RTIU09SXF,Contoso Motors,2015,Automatic,966,2026-05-22,,True
2377,2377,K6V3QP8LYHLBBQLBG,Contoso Motors,2005,Automatic,118,2026-05-22,,True
2378,2378,D386UE4DBEZO5CF4S,Contoso Motors,2005,Automatic,378,2026-05-22,,True
2379,2379,EZKO4K3WCRTXSO7GA,Contoso Motors,2016,Automatic,376,2026-05-22,,True
2380,2380,O97GOAG4FW8RY93FH,Contoso Motors,2007,Automatic,380,2026-05-22,,True
2381,2381,1FJ70SCU3XMQV7DOA,Contoso Motors,2007,Automatic,424,2026-05-22,,True
2382,2382,TRKGKVZRVOHBPM859,Contoso Motors,2005,Automatic,382,2026-05-22,,True
2383,2383,7ORM9PJ4WF2Y0DSA6,Contoso Motors,2012,Automatic,383,2026-05-22,,True
2384,2384,JRDPCRDRV0B3LOI4L,Contoso Motors,2016,Automatic,384,2026-05-22,,True
2385,2385,QZ39PWMWU9F813DUL,Contoso Motors,2011,Automatic,385,2026-05-22,,True
2386,2386,YTK5LWVXKXF52CGBN,Contoso Motors,2013,Automatic,386,2026-05-22,,True
2387,2387,EGZQJW317LG04JDW0,Contoso Motors,2011,Automatic,981,2026-05-22,,True
2388,2388,WK9JBR89LJSCCMKAR,Contoso Motors,2004,Automatic,867,2026-05-22,,True
2389,2389,0H88E8YY3EUELB457,Contoso Motors,2005,Automatic,982,2026-05-22,,True
2390,2390,2A1E0RYT84IYLGQYE,Contoso Motors,2006,Automatic,983,2026-05-22,,True
2391,2391,UP959AI0X9PWJZZ8K,Contoso Motors,2007,Automatic,446,2026-05-22,,True
2392,2392,PWIR4HU7C1L7REMTB,Contoso Motors,2005,Automatic,986,2026-05-22,,True
2393,2393,81PGUL7CD9MKHVJQX,Contoso Motors,2012,Automatic,75,2026-05-22,,True
2394,2394,J0KNBODJP64BKGLQO,Contoso Motors,2011,Automatic,915,2026-05-22,,True
2395,2395,4Y432C25BWZ1PYPEI,Contoso Motors,2016,Automatic,923,2026-05-22,,True
2396,2396,QLJ2V8GTJPGPU4E14,Contoso Motors,2005,Automatic,396,2026-05-22,,True
2397,2397,ORG6J6VS5OFIJ8WDO,Contoso Motors,2007,Automatic,397,2026-05-22,,True
2398,2398,XG18AH4I0IK4VPZ6G,Contoso Motors,2015,Automatic,494,2026-05-22,,True
2399,2399,32INKI8D3FDCWXOHE,Contoso Motors,2007,Automatic,984,2026-05-22,,True
2400,2400,VBINP5TYVKFQUJ0IA,Contoso Motors,2004,Automatic,104,2026-05-22,,True
2401,2401,6ZJ668J7QRCS2C3Q1,Contoso Motors,2013,Automatic,638,2026-05-22,,True
2402,2402,7L8PQIBM8TW80Y6YY,Contoso Motors,2007,Automatic,6,2026-05-22,,True
2403,2403,IHLWRGHA841Q3T77I,Contoso Motors,2013,Automatic,15,2026-05-22,,True
2404,2404,35NUF9X54IA8UTR5R,Contoso Motors,2011,Automatic,404,2026-05-22,,True
2405,2405,CNO7586FGQKY8T6N4,Contoso Motors,2010,Automatic,686,2026-05-22,,True
2406,2406,OWMWC68IU1W8ULGRF,Contoso Motors,2007,Automatic,896,2026-05-22,,True
2407,2407,5OZ5NAFNXKDX16SOM,Contoso Motors,2016,Automatic,879,2026-05-22,,True
2408,2408,JV74YJF2S4X5BZH2U,Contoso Motors,2013,Automatic,408,2026-05-22,,True
2409,2409,OWM2AG0E2LL25WINX,Contoso Motors,2014,Automatic,35,2026-05-22,,True
2410,2410,JB14SFZLSLEZKHAWP,Contoso Motors,2014,Semi-Automatic,410,2026-05-22,,True
2411,2411,7ZFDG6ES1E755296A,Contoso Motors,2005,Automatic,105,2026-05-22,,True
2412,2412,MJGSGSAUJVKMRAZ60,Contoso Motors,2016,Automatic,32,2026-05-22,,True
2413,2413,86E392XO7V0R2BEHV,Contoso Motors,2004,Automatic,29,2026-05-22,,True
2414,2414,MNCX469QMLCFQRN8O,Contoso Motors,2005,Automatic,66,2026-05-22,,True
2415,2415,PM4IFV0XUDG3ONI0U,Contoso Motors,2014,Automatic,101,2026-05-22,,True
2416,2416,H5FYN9PAL84J655SR,Contoso Motors,2007,Automatic,106,2026-05-22,,True
2417,2417,OPWUXGFX3BX7KA530,Contoso Motors,2011,Automatic,152,2026-05-22,,True
2418,2418,23TYO4FWHKFYAT8N5,Contoso Motors,2016,Automatic,208,2026-05-22,,True
2419,2419,P5KMN1V8VOBG8B5E2,Contoso Motors,2011,Automatic,217,2026-05-22,,True
2420,2420,3ZOY2EDPVL2XT4KW6,Contoso Motors,2014,Semi-Automatic,420,2026-05-22,,True
2421,2421,WWD462YBU0W5PVLLE,Contoso Motors,2016,Automatic,944,2026-05-22,,True
2422,2422,O8ARADZW18TVCXVJL,Contoso Motors,2016,Automatic,975,2026-05-22,,True
2423,2423,0JLR5E366CE3MGTMA,Contoso Motors,2006,Automatic,423,2026-05-22,,True
2424,2424,QDS8HR3EOONY2SNH9,Contoso Motors,2015,Automatic,14,2026-05-22,,True
2425,2425,HUOIEZLHKJA34WFO9,Contoso Motors,2013,Automatic,166,2026-05-22,,True
2426,2426,V3J6BOFZI1FBTD6QZ,Contoso Motors,2005,Automatic,426,2026-05-22,,True
2427,2427,AA2P3R4QL85D64DIW,Contoso Motors,2010,Automatic,214,2026-05-22,,True
2428,2428,3J9JJJDN7S9LRCLRN,Contoso Motors,2016,Automatic,428,2026-05-22,,True
2429,2429,M61LE5QZV5HNK9A60,Contoso Motors,2016,Automatic,472,2026-05-22,,True
2430,2430,MMXDMYOFAETN49NX7,Contoso Motors,2013,Automatic,430,2026-05-22,,True
2431,2431,C5JQCH80ZJZ2FM75Y,Contoso Motors,2014,Automatic,431,2026-05-22,,True
2432,2432,A06TXGL7YFI3PLBTW,Contoso Motors,2015,Automatic,432,2026-05-22,,True
2433,2433,HZVAXGE5XAWKUBOOY,Contoso Motors,2004,Automatic,433,2026-05-22,,True
2434,2434,5ZCY7GM0YYHSKOW69,Contoso Motors,2010,Automatic,434,2026-05-22,,True
2435,2435,UVVHT98ZZYOCRTYYH,Contoso Motors,2015,Automatic,102,2026-05-22,,True
2436,2436,I39EL0PMLW1MOZL48,Contoso Motors,2016,Automatic,107,2026-05-22,,True
2437,2437,1NZIQ2GVDFT784IOR,Contoso Motors,2010,Automatic,126,2026-05-22,,True
2438,2438,ME6BJOY0EHQW0E04U,Contoso Motors,2005,Automatic,149,2026-05-22,,True
2439,2439,0H3E2WOM1H3CH79V8,Contoso Motors,2005,Automatic,46,2026-05-22,,True
2440,2440,NBRS9H6B5JOZOUT1L,Contoso Motors,2004,Automatic,219,2026-05-22,,True
2441,2441,9HB2C6KE1UE4IM7QZ,Contoso Motors,2011,Automatic,297,2026-05-22,,True
2442,2442,IKVMWK9PXVMCFTM7R,Contoso Motors,2007,Automatic,155,2026-05-22,,True
2443,2443,WY94KZYNXHXKG18P1,Contoso Motors,2012,Automatic,163,2026-05-22,,True
2444,2444,56H3FPUVHSKUOXFQS,Contoso Motors,2014,Semi-Automatic,444,2026-05-22,,True
2445,2445,34KNKYGFW99AI5J3R,Contoso Motors,2015,Semi-Automatic,445,2026-05-22,,True
2446,2446,2LY9PP21E94R5IFMW,Contoso Motors,2005,Automatic,94,2026-05-22,,True
2447,2447,QF1CJASYP14RWCWLJ,Contoso Motors,2014,Automatic,211,2026-05-22,,True
2448,2448,J2NS55590Y4QVDD1K,Contoso Motors,2015,Automatic,322,2026-05-22,,True
2449,2449,26O4C6HDVAIY1X75I,Contoso Motors,2004,Automatic,608,2026-05-22,,True
2450,2450,QYD0HBXWCPGT56JEI,Contoso Motors,2005,Automatic,162,2026-05-22,,True
2451,2451,0JRRUZZ79CWROR1F9,Contoso Motors,2005,Automatic,220,2026-05-22,,True
2452,2452,2KMXIGM3V5PVD8DPN,Contoso Motors,2015,Semi-Automatic,452,2026-05-22,,True
2453,2453,CJ985XFGB378GVORJ,Contoso Motors,2011,Automatic,656,2026-05-22,,True
2454,2454,6CJEHTPYLFHZBGF46,Contoso Motors,2013,Automatic,726,2026-05-22,,True
2455,2455,J0M6XHZSXLJWA1AO7,Contoso Motors,2016,Automatic,134,2026-05-22,,True
2456,2456,1KM7AB36UNEVBK97I,Contoso Motors,2004,Automatic,456,2026-05-22,,True
2457,2457,98DC1LKL823EOQYHI,Contoso Motors,2014,Automatic,361,2026-05-22,,True
2458,2458,AZOVWYGV416KUHS9Q,Contoso Motors,2014,Semi-Automatic,458,2026-05-22,,True
2459,2459,6KE9DCHAD5FUVEYFU,Contoso Motors,2004,Automatic,345,2026-05-22,,True
2460,2460,ZBE06GF9Q3XUEO5YF,Contoso Motors,2016,Automatic,244,2026-05-22,,True
2461,2461,DHK77M8UHCHA99I53,Contoso Motors,2007,Automatic,243,2026-05-22,,True
2462,2462,1GLVOHV5NGSUMC88H,Contoso Motors,2013,Automatic,271,2026-05-22,,True
2463,2463,5LDXZ18TB6O9V90T2,Contoso Motors,2006,Automatic,291,2026-05-22,,True
2464,2464,ZGUTQ2JBSYC9D0LIP,Contoso Motors,2013,Automatic,298,2026-05-22,,True
2465,2465,PEIIMD3IQ7BH8V815,Contoso Motors,2016,Automatic,363,2026-05-22,,True
2466,2466,LNDJRW6Q67BYS52A0,Contoso Motors,2013,Automatic,411,2026-05-22,,True
2467,2467,785W70MDO5TBWODK4,Contoso Motors,2007,Automatic,419,2026-05-22,,True
2468,2468,KYTEWUNKPVJ2X71L1,Contoso Motors,2014,Semi-Automatic,468,2026-05-22,,True
2469,2469,76TNWV5H7IFJ6LWD8,Contoso Motors,2010,Automatic,774,2026-05-22,,True
2470,2470,TDONL64Z957KISFL7,Contoso Motors,2016,Automatic,407,2026-05-22,,True
