vin,make,year,Model,auto_id,owner_id,DriveTrain,EngineType,transmission,ExteriorColor,InteriorColor,created_at,updated_at
E1U7K2VBNE5SZ0785,Contoso Motors,2006,Coupe,1929,355,FWD,Hybrid,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0M1PLR2LLPAWSDQA5,Contoso Motors,2014,Hybrid,1930,930,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GJVUKI2XMRT53TTTO,Contoso Motors,2016,Truck,1931,459,RWD,Electric,Manual,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HM3MLK42H5QEJE660,Contoso Motors,2007,Hatchback,1932,43,RWD,Hybrid,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A3EPVS1D5RFF9A1TU,Contoso Motors,2015,Sedan,1933,338,FWD,Hybrid,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1EXU6S978JMN2FSPR,Contoso Motors,2011,Sedan,1934,419,AWD,Hybrid,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XDP9D86SP6V7QLVQX,Contoso Motors,2005,Sedan,1935,421,AWD,Hybrid,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BWPQY645OPHPE6CXZ,Contoso Motors,2006,Hatchback,1936,47,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
H0VF7DTNQWLN5ENEG,Contoso Motors,2004,Truck,1937,41,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
04NMXATAMN8S6VKBB,Contoso Motors,2016,Truck,1938,66,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
V5E59SEPOBKDUOZQU,Contoso Motors,2014,Coupe,1939,451,AWD,Hybrid,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GDYOSNEAIJ2BFYVY9,Contoso Motors,2014,Hybrid,1940,940,FWD,Hybrid,Semi-Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A22MHRP7Z0D5TE3XJ,Contoso Motors,2004,SUV,1941,201,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9CRW18JAVJ6OQP9HY,Contoso Motors,2011,Commercial,1942,311,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5W9DX7TH0HTYSZWT7,Contoso Motors,2012,Convertible 2DR,1943,943,FWD,4 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
63REOYYUHOPS1D62C,Contoso Motors,2011,Crossover,1944,205,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HSW81YZHGFAK8T17G,Contoso Motors,2009,SUV,1945,206,FWD,10 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0OVW2G8QLXRSNDCZH,Contoso Motors,2013,Minivan,1946,946,FWD,6 Cylinder,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NPBYEBKRXEEVMLXG6,Contoso Motors,2014,SUV,1947,221,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AR62WFWQCKSEUCCDK,Contoso Motors,2015,Minivan,1948,948,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1KR728DT8OAD58949,Contoso Motors,2004,SUV,1949,224,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GDKTORY3WRN2ZAJMB,Contoso Motors,2010,Minivan,1950,950,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MKXI32S392M70JIFQ,Contoso Motors,2007,Minivan,1951,951,FWD,6 Cylinder,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QGJCLX8PBXTYPK7TU,Contoso Motors,2016,Minivan,1952,952,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SCGIKWBHNK6VOAC1E,Contoso Motors,2011,Minivan,1953,953,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
XSSACT0GS4LV8Q82Z,Contoso Motors,2009,Minivan,1954,954,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HEEF4DKFI00AIGYFQ,Contoso Motors,2007,Sedan,1955,422,AWD,Hybrid,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
UKQ0QCBBLEHJ5URTI,Contoso Motors,2012,Hatchback,1956,95,AWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
L7PLS7U6EJI6V774I,Contoso Motors,2005,Sedan,1957,482,FWD,Hybrid,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SLO85LFFBQ1XVDDO4,Contoso Motors,2004,Sedan,1958,541,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
C6KZKW6RB216N1VDX,Contoso Motors,2005,SUV,1959,225,FWD,Electric,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8HRHW45SB7L1YZ34X,Contoso Motors,2011,Truck,1960,89,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
I4D2TYI6BR8YYA8PP,Contoso Motors,2004,Truck,1961,107,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FPO88LWG2EJ7GLA4S,Contoso Motors,2013,Wagon,1962,186,AWD,Hybrid,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
L2IK6CE4KVESWBQLA,Contoso Motors,2004,Hatchback,1963,195,FWD,Hybrid,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K7K2KO3M6CV8DZUWQ,Contoso Motors,2011,Minivan,1964,964,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
15YDAX23IHOPRZBFV,Contoso Motors,2014,Minivan,1965,965,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JVPP0P4OZJD8KD7V4,Contoso Motors,2016,Crossover,1966,227,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HQ8LKEE05RW6NXMPH,Contoso Motors,2009,Wagon,1967,282,FWD,Hybrid,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RDVDFYX73UM18D7S4,Contoso Motors,2011,Truck,1968,155,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RHXKA5YFO8375E9PG,Contoso Motors,2004,Crossover,1969,229,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OWU6HKEFU3NVEXCVT,Contoso Motors,2010,Sedan,1970,542,FWD,Hybrid,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SY76YRA77QSDZCJ09,Contoso Motors,2004,Hatchback,1971,283,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QPBLBSK9HPHBC98JY,Contoso Motors,2004,Minivan,1972,972,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
N7WH5LORFP87A71Q5,Contoso Motors,2012,SUV,1973,239,FWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NM8PDE61Z253S8322,Contoso Motors,2010,SUV,1974,246,RWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CB4VM1J7KXZ2I59AY,Contoso Motors,2011,Commercial,1975,374,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4QYATR9NXWNSAUVQU,Contoso Motors,2011,Convertible 2DR,1976,976,AWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
II2VF0IYP5IAF0BS8,Contoso Motors,2011,Coupe,1977,537,FWD,Hybrid,Automatic,Silver,Ivory,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HLJL1EYJU4STU1SHF,Contoso Motors,2014,Hybrid,1978,978,FWD,Hybrid,Semi-Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
C461JCACRS28PP9FE,Contoso Motors,2014,Truck,1979,161,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DVLBK8JHO9IDPNVZB,Contoso Motors,2011,Hatchback,1980,287,FWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
D0Y9DCN9ECL52DQUG,Contoso Motors,2007,Sedan,1981,543,FWD,Hybrid,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VJR5LRKIK7RSLIZV9,Contoso Motors,2004,Sedan,1982,591,FWD,Hybrid,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
X8P5T9MNMF770UL5P,Contoso Motors,2007,Sedan,1983,659,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3SV8RATUAKG0IDFLU,Contoso Motors,2011,Hatchback,1984,331,AWD,Hybrid,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6CDTHKINUASVINVRZ,Contoso Motors,2015,Truck,1985,162,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K6JUTP61EA8MTEI3K,Contoso Motors,2014,Truck,1986,209,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
V7R05AQ3TFEFE5NI2,Contoso Motors,2004,Coupe,1987,585,FWD,Hybrid,Automatic,Midnight Black,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4GVNID6GR0JPWZ7BQ,Contoso Motors,2014,Hybrid,1988,988,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
QMA85LH8AOBZ0T4IJ,Contoso Motors,2011,SUV,1989,249,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MCW2JMAJT2A0SREG8,Contoso Motors,2011,Commercial,1990,422,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
DXNK27ZGT4UYXVPY4,Contoso Motors,2014,Convertible 2DR,1991,991,AWD,4 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
1IH8RAIVEX4L2DE0W,Contoso Motors,2007,Crossover,1992,253,AWD,Electric,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YW1COWICS4YHRIZRN,Contoso Motors,2016,SUV,1993,254,AWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
O4PIQFIU1ULCNH3RE,Contoso Motors,2010,Minivan,1994,994,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
7X5AAFGEPWLZ10PQ6,Contoso Motors,2005,SUV,1995,269,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
41E52LGERXMYRPRCX,Contoso Motors,2016,Minivan,1996,996,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6MS0AKFNMOLRZB881,Contoso Motors,2011,SUV,1997,272,FWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
B5FCS6XKFGUEW5FKB,Contoso Motors,2009,Minivan,1998,998,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
WOKP6O9O78AWNBMZU,Contoso Motors,2004,Minivan,1999,999,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BO0GQC6Y9U6OJZD3I,Contoso Motors,2005,Minivan,2000,1000,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3JS4JR5LUQZ6ZV9A2,Contoso Motors,2007,Minivan,2001,1,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
U99KDNOMCUJEMGEVB,Contoso Motors,2016,Minivan,2002,2,FWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
Y6IIVPLN3H58KBA99,Contoso Motors,2011,Sedan,2003,661,FWD,Hybrid,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZBG9JSH4WNAB7JBVZ,Contoso Motors,2013,Hatchback,2004,335,FWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
J7790Y3A2T2FT2CAB,Contoso Motors,2005,Sedan,2005,662,FWD,Hybrid,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
MIJEIYGK7NCWZM95Y,Contoso Motors,2005,Sedan,2006,685,FWD,Hybrid,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YOYV41FKMHHRYOK0H,Contoso Motors,2004,SUV,2007,273,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4JTNBZGC0M2XKVXTY,Contoso Motors,2011,Truck,2008,281,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NF3JYJ4DOS5SN28SN,Contoso Motors,2004,Truck,2009,305,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AC7DTSQ3QV5B5GCW2,Contoso Motors,2016,Hatchback,2010,339,FWD,Hybrid,Automatic,Midnight Black,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4LP8Z49AGG6AP1IWS,Contoso Motors,2004,Hatchback,2011,420,AWD,Hybrid,Automatic,Deep Blue,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
61JSA8I616OAFUVXE,Contoso Motors,2013,Minivan,2012,12,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ROGSIK4HFC6I1X8NA,Contoso Motors,2014,Minivan,2013,13,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FQ86HMLT1NYHTB5Z3,Contoso Motors,2007,Crossover,2014,275,FWD,12 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6IKQPF5LQTF9LRYG0,Contoso Motors,2011,Hatchback,2015,468,FWD,Hybrid,Automatic,Deep Blue,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
NW8XPQ2KV5IK9F13E,Contoso Motors,2005,Truck,2016,306,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
M7B0IP5MX7AU6IIWJ,Contoso Motors,2011,Crossover,2017,277,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
K02VYHU7BI7ASD35G,Contoso Motors,2007,Sedan,2018,686,FWD,Hybrid,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
0ZGVI20GIS84M1B4D,Contoso Motors,2015,Wagon,2019,474,FWD,Hybrid,Automatic,Volcanic Orange,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3HPC0JW7121DJH8EA,Contoso Motors,2011,Minivan,2020,20,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
510XHWE6BLIS093EF,Contoso Motors,2014,SUV,2021,287,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
12TXJHH0ZCUTH7XN4,Contoso Motors,2009,SUV,2022,294,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
14CU4537BFS4GD6YE,Contoso Motors,2011,Commercial,2023,470,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
VLMXDEJFQT20T0W49,Contoso Motors,2016,Convertible 2DR,2024,24,AWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CJ2CTWXO7IOXPFHBX,Contoso Motors,2007,Coupe,2025,681,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
H2LS21TGVR617YQ6C,Contoso Motors,2014,Hybrid,2026,26,FWD,Hybrid,Semi-Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
CUMPZ506JY1C0W677,Contoso Motors,2005,Truck,2027,328,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
J1YMQ73245YDTJAKU,Contoso Motors,2016,Hatchback,2028,479,FWD,Hybrid,Automatic,Midnight Black,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
GBL0FGCMLK5M0OJVR,Contoso Motors,2013,Sedan,2029,687,FWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JOMG2C9BQAKOXVG24,Contoso Motors,2006,Sedan,2030,707,AWD,Hybrid,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
IC9CF11B6Z5VOUG3G,Contoso Motors,2005,Sedan,2031,710,AWD,Hybrid,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
KQC7LMS73TETDTG58,Contoso Motors,2007,Hatchback,2032,483,FWD,Hybrid,Automatic,Electric Blue,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
TR3MWDPJJF2DD1LS9,Contoso Motors,2011,Truck,2033,336,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4MGJT91I1X0KYCFAD,Contoso Motors,2011,Truck,2034,480,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RIXA83JDGJ63UO86D,Contoso Motors,2013,Coupe,2035,739,FWD,Hybrid,Automatic,Silver,Silverstone,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
F2BMC7VU638NLKCLL,Contoso Motors,2014,Hybrid,2036,36,FWD,Hybrid,Semi-Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
C9FG2PIFTHCDAYMY7,Contoso Motors,2007,SUV,2037,297,FWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
EI4QXI2AXVQQING4I,Contoso Motors,2012,Commercial,2038,7,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LPOTAMVB93MZ95377,Contoso Motors,2007,Convertible 2DR,2039,39,AWD,6 Cylinder,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HDV0ZKR4LFHOK4HJK,Contoso Motors,2005,Crossover,2040,301,FWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
A4YDTUJHRHRILJ0IA,Contoso Motors,2007,SUV,2041,302,AWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
AY73A1ZW9UJRYSXIR,Contoso Motors,2009,Minivan,2042,42,FWD,6 Cylinder,Automatic,Deep Blue,Brown,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
6048WERXQ0LC1GOLU,Contoso Motors,2004,SUV,2043,317,AWD,10 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3NICGPISGH608LW93,Contoso Motors,2005,Minivan,2044,44,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
RNQCK6SGTVG9HWP3R,Contoso Motors,2016,SUV,2045,320,AWD,4 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
T45F1QE4C2SUHDCVJ,Contoso Motors,2016,Minivan,2046,46,FWD,6 Cylinder,Automatic,Blazing Gray,Nutmeg,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
5CQKGWKI1651A0KV7,Contoso Motors,2011,Minivan,2047,47,FWD,6 Cylinder,Automatic,Electric Blue,Red,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
W9PTGPK6SVA7K3ZE5,Contoso Motors,2004,Minivan,2048,48,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
2G7EYW7BNN13BRKHD,Contoso Motors,2005,Minivan,2049,49,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
BGOW4YM5N76HAM013,Contoso Motors,2007,Minivan,2050,50,FWD,6 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
59GPR9CDL4WMQ8DTA,Contoso Motors,2015,Sedan,2051,734,FWD,Hybrid,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JAXX9XILRPUOV6RC2,Contoso Motors,2006,Hatchback,2052,531,AWD,Hybrid,Automatic,Electric Blue,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
FYU34LOP2UG73CU2G,Contoso Motors,2016,Sedan,2053,735,FWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YS4FNU31PU90JAGVB,Contoso Motors,2013,Sedan,2054,758,FWD,Hybrid,Automatic,Blue,Old Lace,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
W3V0HAOQ8T6A14L0S,Contoso Motors,2011,SUV,2055,321,AWD,6 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
T6EX309MJUZTLEWEG,Contoso Motors,2016,Truck,2056,528,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
E9RWPNIBQL3FRLSMX,Contoso Motors,2014,Truck,2057,539,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
LSVZWJ6MCG6GSDP1I,Contoso Motors,2015,Wagon,2058,540,FWD,Hybrid,Automatic,White Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
SQSP37SUBMYRE39P0,Contoso Motors,2007,Hatchback,2059,571,FWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
OUYDEQ9FWTUURW9VQ,Contoso Motors,2004,Minivan,2060,60,FWD,6 Cylinder,Automatic,Thunder Gray,Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
4326MAYJS1CHPK68H,Contoso Motors,2005,Minivan,2061,61,FWD,6 Cylinder,Automatic,Pepper White,Dark Gray,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZEW3DH9QCUOYLFEFD,Contoso Motors,2006,Crossover,2062,323,AWD,Hybrid,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
14BZZQO5WQN3AWNQU,Contoso Motors,2016,Wagon,2063,588,FWD,Hybrid,Automatic,Blazing Gray,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
ZJEKTYM8PGDF8YBKT,Contoso Motors,2016,Truck,2064,594,FWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3AXTOTXDH60ZY077P,Contoso Motors,2004,Crossover,2065,325,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
HDME4T9M5YGJLROO2,Contoso Motors,2014,Sedan,2066,781,AWD,Hybrid,Automatic,Chili Red,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
9616FPPXT9BOD8M1O,Contoso Motors,2016,Hatchback,2067,660,FWD,Hybrid,Automatic,Thunder Gray,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
YWE53U7FGHYRYOCZ9,Contoso Motors,2016,Minivan,2068,68,FWD,6 Cylinder,Automatic,White Silver,Smoke White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
3LMR47TXFR0Y2T634,Contoso Motors,2007,SUV,2069,335,FWD,12 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
M02QTFJCCGXJSSOJT,Contoso Motors,2016,SUV,2070,342,RWD,Electric,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8QZT8BMSONWOHU64W,Contoso Motors,2012,Commercial,2071,151,AWD,8 Cylinder,Automatic,Silver,Black,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
8LZLKAELFQG202JDO,Contoso Motors,2007,Convertible 2DR,2072,72,FWD,4 Cylinder,Automatic,Volcanic Orange,White,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
JBSEXVRSSR09P5ZG4,Contoso Motors,2016,Coupe,2073,787,FWD,Hybrid,Automatic,Racing Green,Beige,2026-05-22 14:06:35.718300,2026-05-22 14:06:35.719893
